t;T;H;rain;fog
312,0016327;-45,65968154;-31,96177708;TRUE;FALSE
312,6677551;-45,79876205;-32,05913344;TRUE;FALSE
313,3338776;-45,93784257;-32,1564898;TRUE;FALSE
314;-46,07692308;-32,25384615;TRUE;FALSE
314,6661224;-46,21600359;-32,35120251;TRUE;FALSE
315,3322449;-46,3550841;-32,44855887;TRUE;FALSE
315,9983673;-46,49416461;-32,54591523;TRUE;FALSE
316,6644898;-46,63324512;-32,64327159;TRUE;FALSE
317,3306122;-46,77232563;-32,74062794;TRUE;FALSE
317,9967347;-46,91140614;-32,8379843;TRUE;FALSE
318,6628571;-47,05048666;-32,93534066;TRUE;FALSE
319,3289796;-47,18956717;-33,03269702;TRUE;FALSE
319,995102;-47,32864768;-33,13005338;TRUE;FALSE
320,6612245;-47,46772819;-33,22740973;TRUE;FALSE
321,3273469;-47,6068087;-33,32476609;TRUE;FALSE
321,9934694;-47,74588921;-33,42212245;TRUE;FALSE
322,6595918;-47,88496972;-33,51947881;TRUE;FALSE
323,3257143;-48,02405024;-33,61683516;TRUE;FALSE
323,9918367;-48,16313075;-33,71419152;TRUE;FALSE
324,6579592;-48,30221126;-33,81154788;TRUE;FALSE
325,3240816;-48,44129177;-33,90890424;TRUE;FALSE
325,9902041;-48,58037228;-34,0062606;TRUE;FALSE
326,6563265;-48,71945279;-34,10361695;TRUE;FALSE
327,322449;-48,8585333;-34,20097331;TRUE;FALSE
327,9885714;-48,99761381;-34,29832967;TRUE;FALSE
328,6546939;-49,13669433;-34,39568603;TRUE;FALSE
329,3208163;-49,27577484;-34,49304239;TRUE;FALSE
329,9869388;-49,41485535;-34,59039874;TRUE;FALSE
330,6530612;-49,55393586;-34,6877551;TRUE;FALSE
331,3191837;-49,69301637;-34,78511146;TRUE;FALSE
331,9853061;-49,83209688;-34,88246782;TRUE;FALSE
332,6514286;-49,97117739;-34,97982418;TRUE;FALSE
333,317551;-50,11025791;-35,07718053;TRUE;FALSE
333,9836735;-50,24933842;-35,17453689;TRUE;FALSE
334,6497959;-50,38841893;-35,27189325;TRUE;FALSE
335,3159184;-50,52749944;-35,36924961;TRUE;FALSE
335,9820408;-50,66657995;-35,46660597;TRUE;FALSE
336,6481633;-50,80566046;-35,56396232;TRUE;FALSE
337,3142857;-50,94474097;-35,66131868;TRUE;FALSE
337,9804082;-51,08382148;-35,75867504;TRUE;FALSE
338,6465306;-51,222902;-35,8560314;TRUE;FALSE
339,3126531;-51,36198251;-35,95338776;TRUE;FALSE
339,9787755;-51,50106302;-36,05074411;TRUE;FALSE
340,644898;-51,64014353;-36,14810047;TRUE;FALSE
341,3110204;-51,77922404;-36,24545683;TRUE;FALSE
341,9771429;-51,91830455;-36,34281319;TRUE;FALSE
342,6432653;-52,05738506;-36,44016954;TRUE;FALSE
343,3093878;-52,19646558;-36,5375259;TRUE;FALSE
343,9755102;-52,33554609;-36,63488226;TRUE;FALSE
344,6416327;-52,4746266;-36,73223862;TRUE;FALSE
345,3077551;-52,61370711;-36,82959498;TRUE;FALSE
345,9738776;-52,75278762;-36,92695133;TRUE;FALSE
346,64;-52,89186813;-37,02430769;TRUE;FALSE
347,3061224;-53,03094864;-37,12166405;TRUE;FALSE
347,9722449;-53,17002915;-37,21902041;TRUE;FALSE
348,6383673;-53,30910967;-37,31637677;TRUE;FALSE
349,3044898;-53,44819018;-37,41373312;TRUE;FALSE
349,9706122;-53,58727069;-37,51108948;TRUE;FALSE
350,6367347;-53,7263512;-37,60844584;TRUE;FALSE
351,3028571;-53,86543171;-37,7058022;TRUE;FALSE
351,9689796;-54,00451222;-37,80315856;TRUE;FALSE
352,635102;-54,14359273;-37,90051491;TRUE;FALSE
353,3012245;-54,28267325;-37,99787127;TRUE;FALSE
353,9673469;-54,42175376;-38,09522763;TRUE;FALSE
354,6334694;-54,56083427;-38,19258399;TRUE;FALSE
355,2995918;-54,69991478;-38,28994035;TRUE;FALSE
355,9657143;-54,83899529;-38,3872967;TRUE;FALSE
356,6318367;-54,9780758;-38,48465306;TRUE;FALSE
357,2979592;-55,11715631;-38,58200942;TRUE;FALSE
357,9640816;-55,25623682;-38,67936578;TRUE;FALSE
358,6302041;-55,39531734;-38,77672214;TRUE;FALSE
359,2963265;-55,53439785;-38,87407849;TRUE;FALSE
359,962449;-55,67347836;-38,97143485;TRUE;FALSE
360,6285714;-55,81255887;-39,06879121;TRUE;FALSE
361,2946939;-55,95163938;-39,16614757;TRUE;FALSE
361,9608163;-56,09071989;-39,26350392;TRUE;FALSE
362,6269388;-56,2298004;-39,36086028;TRUE;FALSE
363,2930612;-56,36888092;-39,45821664;TRUE;FALSE
363,9591837;-56,50796143;-39,555573;TRUE;FALSE
364,6253061;-56,64704194;-39,65292936;TRUE;FALSE
365,2914286;-56,78612245;-39,75028571;TRUE;FALSE
365,957551;-56,92520296;-39,84764207;TRUE;FALSE
366,6236735;-57,06428347;-39,94499843;TRUE;FALSE
367,2897959;-57,20336398;-40,04235479;TRUE;FALSE
367,9559184;-57,34244449;-40,13971115;TRUE;FALSE
368,6220408;-57,48152501;-40,2370675;TRUE;FALSE
369,2881633;-57,62060552;-40,33442386;TRUE;FALSE
369,9542857;-57,75968603;-40,43178022;TRUE;FALSE
370,6204082;-57,89876654;-40,52913658;TRUE;FALSE
371,2865306;-58,03784705;-40,62649294;TRUE;FALSE
371,9526531;-58,17692756;-40,72384929;TRUE;FALSE
372,6187755;-58,31600807;-40,82120565;TRUE;FALSE
373,284898;-58,45508858;-40,91856201;TRUE;FALSE
373,9510204;-58,5941691;-41,01591837;TRUE;FALSE
374,6171429;-58,73324961;-41,11327473;TRUE;FALSE
375,2832653;-58,87233012;-41,21063108;TRUE;FALSE
375,9493878;-59,01141063;-41,30798744;TRUE;FALSE
376,6155102;-59,15049114;-41,4053438;TRUE;FALSE
377,2816327;-59,28957165;-41,50270016;TRUE;FALSE
377,9477551;-59,42865216;-41,60005651;TRUE;FALSE
378,6138776;-59,56773268;-41,69741287;TRUE;FALSE
379,28;-59,70681319;-41,79476923;TRUE;FALSE
379,9461224;-59,8458937;-41,89212559;TRUE;FALSE
380,6122449;-59,98497421;-41,98948195;TRUE;FALSE
381,2783673;-60,12405472;-42,0868383;TRUE;FALSE
381,9444898;-60,26313523;-42,18419466;TRUE;FALSE
382,6106122;-60,40221574;-42,28155102;TRUE;FALSE
383,2767347;-60,54129625;-42,37890738;TRUE;FALSE
383,9428571;-60,68037677;-42,47626374;TRUE;FALSE
384,6089796;-60,81945728;-42,57362009;TRUE;FALSE
385,275102;-60,95853779;-42,67097645;TRUE;FALSE
385,9412245;-61,0976183;-42,76833281;TRUE;FALSE
386,6073469;-61,23669881;-42,86568917;TRUE;FALSE
387,2734694;-61,37577932;-42,96304553;TRUE;FALSE
387,9395918;-61,51485983;-43,06040188;TRUE;FALSE
388,6057143;-61,65394035;-43,15775824;TRUE;FALSE
389,2718367;-61,79302086;-43,2551146;TRUE;FALSE
389,9379592;-61,93210137;-43,35247096;TRUE;FALSE
390,6040816;-62,07118188;-43,44982732;TRUE;FALSE
391,2702041;-62,21026239;-43,54718367;TRUE;FALSE
391,9363265;-62,3493429;-43,64454003;TRUE;FALSE
392,602449;-62,48842341;-43,74189639;TRUE;FALSE
393,2685714;-62,62750392;-43,83925275;TRUE;FALSE
393,9346939;-62,76658444;-43,93660911;TRUE;FALSE
394,6008163;-62,90566495;-44,03396546;TRUE;FALSE
395,2669388;-63,04474546;-44,13132182;TRUE;FALSE
395,9330612;-63,18382597;-44,22867818;TRUE;FALSE
396,5991837;-63,32290648;-44,32603454;TRUE;FALSE
397,2653061;-63,46198699;-44,42339089;TRUE;FALSE
397,9314286;-63,6010675;-44,52074725;TRUE;FALSE
398,597551;-63,74014802;-44,61810361;TRUE;FALSE
399,2636735;-63,87922853;-44,71545997;TRUE;FALSE
399,9297959;-64,01830904;-44,81281633;TRUE;FALSE
400,5959184;-64,15738955;-44,91017268;TRUE;FALSE
401,2620408;-64,29647006;-45,00752904;TRUE;FALSE
401,9281633;-64,43555057;-45,1048854;TRUE;FALSE
402,5942857;-64,57463108;-45,20224176;TRUE;FALSE
403,2604082;-64,71371159;-45,29959812;TRUE;FALSE
403,9265306;-64,85279211;-45,39695447;TRUE;FALSE
404,5926531;-64,99187262;-45,49431083;TRUE;FALSE
405,2587755;-65,13095313;-45,59166719;TRUE;FALSE
405,924898;-65,27003364;-45,68902355;TRUE;FALSE
406,5910204;-65,40911415;-45,78637991;TRUE;FALSE
407,2571429;-65,54819466;-45,88373626;TRUE;FALSE
407,9232653;-65,68727517;-45,98109262;TRUE;FALSE
408,5893878;-65,82635569;-46,07844898;TRUE;FALSE
409,2555102;-65,9654362;-46,17580534;TRUE;FALSE
409,9216327;-66,10451671;-46,2731617;TRUE;FALSE
410,5877551;-66,24359722;-46,37051805;TRUE;FALSE
411,2538776;-66,38267773;-46,46787441;TRUE;FALSE
411,92;-66,52175824;-46,56523077;TRUE;FALSE
412,5861224;-66,66083875;-46,66258713;TRUE;FALSE
413,2522449;-66,79991926;-46,75994349;TRUE;FALSE
413,9183673;-66,93899978;-46,85729984;TRUE;FALSE
414,5844898;-67,07808029;-46,9546562;TRUE;FALSE
415,2506122;-67,2171608;-47,05201256;TRUE;FALSE
415,9167347;-67,35624131;-47,14936892;TRUE;FALSE
416,5828571;-67,49532182;-47,24672527;TRUE;FALSE
417,2489796;-67,63440233;-47,34408163;TRUE;FALSE
417,915102;-67,77348284;-47,44143799;TRUE;FALSE
418,5812245;-67,91256336;-47,53879435;TRUE;FALSE
419,2473469;-68,05164387;-47,63615071;TRUE;FALSE
419,9134694;-68,19072438;-47,73350706;TRUE;FALSE
420,5795918;-68,32980489;-47,83086342;TRUE;FALSE
421,2457143;-68,4688854;-47,92821978;TRUE;FALSE
421,9118367;-68,60796591;-48,02557614;TRUE;FALSE
422,5779592;-68,74704642;-48,1229325;TRUE;FALSE
423,2440816;-68,88612693;-48,22028885;TRUE;FALSE
423,9102041;-69,02520745;-48,31764521;TRUE;FALSE
424,5763265;-69,16428796;-48,41500157;TRUE;FALSE
425,242449;-69,30336847;-48,51235793;TRUE;FALSE
425,9085714;-69,44244898;-48,60971429;TRUE;FALSE
426,5746939;-69,58152949;-48,70707064;TRUE;FALSE
427,2408163;-69,72061;-48,804427;TRUE;FALSE
427,9069388;-69,85969051;-48,90178336;TRUE;FALSE
428,5730612;-69,99877102;-48,99913972;TRUE;FALSE
429,2391837;-70,13785154;-49,09649608;TRUE;FALSE
429,9053061;-70,27693205;-49,19385243;TRUE;FALSE
430,5714286;-70,41601256;-49,29120879;TRUE;FALSE
431,237551;-70,55509307;-49,38856515;TRUE;FALSE
431,9036735;-70,69417358;-49,48592151;TRUE;FALSE
432,5697959;-70,83325409;-49,58327786;TRUE;FALSE
433,2359184;-70,9723346;-49,68063422;TRUE;FALSE
433,9020408;-71,11141512;-49,77799058;TRUE;FALSE
434,5681633;-71,25049563;-49,87534694;TRUE;FALSE
435,2342857;-71,38957614;-49,9727033;TRUE;FALSE
435,9004082;-71,52865665;-50,07005965;TRUE;FALSE
436,5665306;-71,66773716;-50,16741601;TRUE;FALSE
437,2326531;-71,80681767;-50,26477237;TRUE;FALSE
437,8987755;-71,94589818;-50,36212873;TRUE;FALSE
438,564898;-72,08497869;-50,45948509;TRUE;FALSE
439,2310204;-72,22405921;-50,55684144;TRUE;FALSE
439,8971429;-72,36313972;-50,6541978;TRUE;FALSE
440,5632653;-72,50222023;-50,75155416;TRUE;FALSE
441,2293878;-72,64130074;-50,84891052;TRUE;FALSE
441,8955102;-72,78038125;-50,94626688;TRUE;FALSE
442,5616327;-72,91946176;-51,04362323;TRUE;FALSE
443,2277551;-73,05854227;-51,14097959;TRUE;FALSE
443,8938776;-73,19762279;-51,23833595;TRUE;FALSE
444,56;-73,3367033;-51,33569231;TRUE;FALSE
445,2261224;-73,47578381;-51,43304867;TRUE;FALSE
445,8922449;-73,61486432;-51,53040502;TRUE;FALSE
446,5583673;-73,75394483;-51,62776138;TRUE;FALSE
447,2244898;-73,89302534;-51,72511774;TRUE;FALSE
447,8906122;-74,03210585;-51,8224741;TRUE;FALSE
448,5567347;-74,17118636;-51,91983046;TRUE;FALSE
449,2228571;-74,31026688;-52,01718681;TRUE;FALSE
449,8889796;-74,44934739;-52,11454317;TRUE;FALSE
450,555102;-74,5884279;-52,21189953;TRUE;FALSE
451,2212245;-74,72750841;-52,30925589;TRUE;FALSE
451,8873469;-74,86658892;-52,40661224;TRUE;FALSE
452,5534694;-75,00566943;-52,5039686;TRUE;FALSE
453,2195918;-75,14474994;-52,60132496;TRUE;FALSE
453,8857143;-75,28383046;-52,69868132;TRUE;FALSE
454,5518367;-75,42291097;-52,79603768;TRUE;FALSE
455,2179592;-75,56199148;-52,89339403;TRUE;FALSE
455,8840816;-75,70107199;-52,99075039;TRUE;FALSE
456,5502041;-75,8401525;-53,08810675;TRUE;FALSE
457,2163265;-75,97923301;-53,18546311;TRUE;FALSE
457,882449;-76,11831352;-53,28281947;TRUE;FALSE
458,5485714;-76,25739403;-53,38017582;TRUE;FALSE
459,2146939;-76,39647455;-53,47753218;TRUE;FALSE
459,8808163;-76,53555506;-53,57488854;TRUE;FALSE
460,5469388;-76,67463557;-53,6722449;TRUE;FALSE
461,2130612;-76,81371608;-53,76960126;TRUE;FALSE
461,8791837;-76,95279659;-53,86695761;TRUE;FALSE
462,5453061;-77,0918771;-53,96431397;TRUE;FALSE
463,2114286;-77,23095761;-54,06167033;TRUE;FALSE
463,877551;-77,37003813;-54,15902669;TRUE;FALSE
464,5436735;-77,50911864;-54,25638305;TRUE;FALSE
465,2097959;-77,64819915;-54,3537394;TRUE;FALSE
465,8759184;-77,78727966;-54,45109576;TRUE;FALSE
466,5420408;-77,92636017;-54,54845212;TRUE;FALSE
467,2081633;-78,06544068;-54,64580848;TRUE;FALSE
467,8742857;-78,20452119;-54,74316484;TRUE;FALSE
468,5404082;-78,3436017;-54,84052119;TRUE;FALSE
469,2065306;-78,48268222;-54,93787755;TRUE;FALSE
469,8726531;-78,62176273;-55,03523391;TRUE;FALSE
470,5387755;-78,76084324;-55,13259027;TRUE;FALSE
471,204898;-78,89992375;-55,22994662;TRUE;FALSE
471,8710204;-79,03900426;-55,32730298;TRUE;FALSE
472,5371429;-79,17808477;-55,42465934;TRUE;FALSE
473,2032653;-79,31716528;-55,5220157;TRUE;FALSE
473,8693878;-79,4562458;-55,61937206;TRUE;FALSE
474,5355102;-79,59532631;-55,71672841;TRUE;FALSE
475,2016327;-79,73440682;-55,81408477;TRUE;FALSE
475,8677551;-79,87348733;-55,91144113;TRUE;FALSE
476,5338776;-80,01256784;-56,00879749;TRUE;FALSE
477,2;-80,15164835;-56,10615385;TRUE;FALSE
477,8661224;-80,29072886;-56,2035102;TRUE;FALSE
478,5322449;-80,42980937;-56,30086656;TRUE;FALSE
479,1983673;-80,56888989;-56,39822292;TRUE;FALSE
479,8644898;-80,7079704;-56,49557928;TRUE;FALSE
480,5306122;-80,84705091;-56,59293564;TRUE;FALSE
481,1967347;-80,98613142;-56,69029199;TRUE;FALSE
481,8628571;-81,12521193;-56,78764835;TRUE;FALSE
482,5289796;-81,26429244;-56,88500471;TRUE;FALSE
483,195102;-81,40337295;-56,98236107;TRUE;FALSE
483,8612245;-81,54245346;-57,07971743;TRUE;FALSE
484,5273469;-81,68153398;-57,17707378;TRUE;FALSE
485,1934694;-81,82061449;-57,27443014;TRUE;FALSE
485,8595918;-81,959695;-57,3717865;TRUE;FALSE
486,5257143;-82,09877551;-57,46914286;TRUE;FALSE
487,1918367;-82,23785602;-57,56649922;TRUE;FALSE
487,8579592;-82,37693653;-57,66385557;TRUE;FALSE
488,5240816;-82,51601704;-57,76121193;TRUE;FALSE
489,1902041;-82,65509756;-57,85856829;TRUE;FALSE
489,8563265;-82,79417807;-57,95592465;TRUE;FALSE
490,522449;-82,93325858;-58,053281;TRUE;FALSE
491,1885714;-83,07233909;-58,15063736;TRUE;FALSE
491,8546939;-83,2114196;-58,24799372;TRUE;FALSE
492,5208163;-83,35050011;-58,34535008;TRUE;FALSE
493,1869388;-83,48958062;-58,44270644;TRUE;FALSE
493,8530612;-83,62866113;-58,54006279;TRUE;FALSE
494,5191837;-83,76774165;-58,63741915;TRUE;FALSE
495,1853061;-83,90682216;-58,73477551;TRUE;FALSE
495,8514286;-84,04590267;-58,83213187;TRUE;FALSE
496,517551;-84,18498318;-58,92948823;TRUE;FALSE
497,1836735;-84,32406369;-59,02684458;TRUE;FALSE
497,8497959;-84,4631442;-59,12420094;TRUE;FALSE
498,5159184;-84,60222471;-59,2215573;TRUE;FALSE
499,1820408;-84,74130523;-59,31891366;TRUE;FALSE
499,8481633;-84,88038574;-59,41627002;TRUE;FALSE
500,5142857;-85,01946625;-59,51362637;TRUE;FALSE
501,1804082;-85,15854676;-59,61098273;TRUE;FALSE
501,8465306;-85,29762727;-59,70833909;TRUE;FALSE
502,5126531;-85,43670778;-59,80569545;TRUE;FALSE
503,1787755;-85,57578829;-59,90305181;TRUE;FALSE
503,844898;-85,7148688;-60,00040816;TRUE;FALSE
504,5110204;-85,85394932;-60,09776452;TRUE;FALSE
505,1771429;-85,99302983;-60,19512088;TRUE;FALSE
505,8432653;-86,13211034;-60,29247724;TRUE;FALSE
506,5093878;-86,27119085;-60,38983359;TRUE;FALSE
507,1755102;-86,41027136;-60,48718995;TRUE;FALSE
507,8416327;-86,54935187;-60,58454631;TRUE;FALSE
508,5077551;-86,68843238;-60,68190267;TRUE;FALSE
509,1738776;-86,8275129;-60,77925903;TRUE;FALSE
509,84;-86,96659341;-60,87661538;TRUE;FALSE
510,5061224;-87,10567392;-60,97397174;TRUE;FALSE
511,1722449;-87,24475443;-61,0713281;TRUE;FALSE
511,8383673;-87,38383494;-61,16868446;TRUE;FALSE
512,5044898;-87,52291545;-61,26604082;TRUE;FALSE
513,1706122;-87,66199596;-61,36339717;TRUE;FALSE
513,8367347;-87,80107647;-61,46075353;TRUE;FALSE
514,5028571;-87,94015699;-61,55810989;TRUE;FALSE
515,1689796;-88,0792375;-61,65546625;TRUE;FALSE
515,835102;-88,21831801;-61,75282261;TRUE;FALSE
516,5012245;-88,35739852;-61,85017896;TRUE;FALSE
517,1673469;-88,49647903;-61,94753532;TRUE;FALSE
517,8334694;-88,63555954;-62,04489168;TRUE;FALSE
518,4995918;-88,77464005;-62,14224804;TRUE;FALSE
519,1657143;-88,91372057;-62,2396044;TRUE;FALSE
519,8318367;-89,05280108;-62,33696075;TRUE;FALSE
520,4979592;-89,19188159;-62,43431711;TRUE;FALSE
521,1640816;-89,3309621;-62,53167347;TRUE;FALSE
521,8302041;-89,47004261;-62,62902983;TRUE;FALSE
522,4963265;-89,60912312;-62,72638619;TRUE;FALSE
523,162449;-89,74820363;-62,82374254;TRUE;FALSE
523,8285714;-89,88728414;-62,9210989;TRUE;FALSE
524,4946939;-90,02636466;-63,01845526;TRUE;FALSE
525,1608163;-90,16544517;-63,11581162;TRUE;FALSE
525,8269388;-90,30452568;-63,21316797;TRUE;FALSE
526,4930612;-90,44360619;-63,31052433;TRUE;FALSE
527,1591837;-90,5826867;-63,40788069;TRUE;FALSE
527,8253061;-90,72176721;-63,50523705;TRUE;FALSE
528,4914286;-90,86084772;-63,60259341;TRUE;FALSE
529,157551;-90,99992824;-63,69994976;TRUE;FALSE
529,8236735;-91,13900875;-63,79730612;TRUE;FALSE
530,4897959;-91,27808926;-63,89466248;TRUE;FALSE
531,1559184;-91,41716977;-63,99201884;TRUE;FALSE
531,8220408;-91,55625028;-64,0893752;TRUE;FALSE
532,4881633;-91,69533079;-64,18673155;TRUE;FALSE
533,1542857;-91,8344113;-64,28408791;TRUE;FALSE
533,8204082;-91,97349181;-64,38144427;TRUE;FALSE
534,4865306;-92,11257233;-64,47880063;TRUE;FALSE
0;21;14,7;TRUE;FALSE
1;19;13,3;TRUE;FALSE
2;18;12,6;TRUE;FALSE
3;17;11,9;TRUE;FALSE
4;23;16,1;TRUE;FALSE
5;21;14,7;TRUE;FALSE
6;19;13,3;TRUE;FALSE
7;12;8,4;TRUE;FALSE
8;15;10,5;TRUE;FALSE
9;16;11,2;TRUE;FALSE
10;17;11,9;TRUE;FALSE
11;19;13,3;TRUE;FALSE
12;20;14;TRUE;FALSE
0;21;14,7;TRUE;FALSE
1;19;13,3;TRUE;FALSE
2;18;12,6;TRUE;FALSE
3;17;11,9;TRUE;FALSE
4;23;16,1;TRUE;FALSE
5;21;14,7;TRUE;FALSE
6;19;13,3;TRUE;FALSE
7;12;8,4;TRUE;FALSE
8;15;10,5;TRUE;FALSE
9;16;11,2;TRUE;FALSE
10;17;11,9;TRUE;FALSE
11;19;13,3;TRUE;FALSE
12;20;14;TRUE;FALSE
13;16,76923077;11,73846154;TRUE;FALSE
14;16,56043956;11,59230769;TRUE;FALSE
15;16,35164835;11,44615385;TRUE;FALSE
16;16,14285714;11,3;TRUE;FALSE
17;15,93406593;11,15384615;TRUE;FALSE
18;15,72527473;11,00769231;TRUE;FALSE
19;15,51648352;10,86153846;TRUE;FALSE
20;15,30769231;10,71538462;TRUE;FALSE
21;15,0989011;10,56923077;TRUE;FALSE
22;14,89010989;10,42307692;TRUE;FALSE
23;14,68131868;10,27692308;TRUE;FALSE
24;14,47252747;10,13076923;TRUE;FALSE
25;14,26373626;9,984615385;TRUE;FALSE
26;14,05494505;9,838461538;TRUE;FALSE
27;13,84615385;9,692307692;TRUE;FALSE
28;13,63736264;9,546153846;TRUE;FALSE
29;13,42857143;9,4;TRUE;FALSE
30;13,21978022;9,253846154;TRUE;FALSE
31;13,01098901;9,107692308;TRUE;FALSE
31;13,01098901;9,107692308;TRUE;FALSE
31;13,01098901;9,107692308;TRUE;FALSE
31;13,01098901;9,107692308;TRUE;FALSE
31;13,01098901;9,107692308;TRUE;FALSE
0;21;14,7;TRUE;FALSE
1;19;13,3;TRUE;FALSE
2;18;12,6;TRUE;FALSE
3;17;11,9;TRUE;FALSE
4;23;16,1;TRUE;FALSE
5;21;14,7;TRUE;FALSE
6;19;13,3;TRUE;FALSE
7;12;8,4;TRUE;FALSE
8;15;10,5;TRUE;FALSE
9;16;11,2;TRUE;FALSE
10;17;11,9;TRUE;FALSE
11;19;13,3;TRUE;FALSE
12;20;14;TRUE;FALSE
0;21;14,7;TRUE;FALSE
1;19;13,3;TRUE;FALSE
2;18;12,6;TRUE;FALSE
3;17;11,9;TRUE;FALSE
4;23;16,1;TRUE;FALSE
5;21;14,7;TRUE;FALSE
6;19;13,3;TRUE;FALSE
7;12;8,4;TRUE;FALSE
8;15;10,5;TRUE;FALSE
9;16;11,2;TRUE;FALSE
10;17;11,9;TRUE;FALSE
11;19;13,3;TRUE;FALSE
12;20;14;TRUE;FALSE
13;16,76923077;11,73846154;TRUE;FALSE
14;16,56043956;11,59230769;TRUE;FALSE
15;16,35164835;11,44615385;TRUE;FALSE
16;16,14285714;11,3;TRUE;FALSE
17;15,93406593;11,15384615;TRUE;FALSE
18;15,72527473;11,00769231;TRUE;FALSE
19;15,51648352;10,86153846;TRUE;FALSE
20;15,30769231;10,71538462;TRUE;FALSE
21;15,0989011;10,56923077;TRUE;FALSE
22;14,89010989;10,42307692;TRUE;FALSE
23;14,68131868;10,27692308;TRUE;FALSE
24;14,47252747;10,13076923;TRUE;FALSE
25;14,26373626;9,984615385;TRUE;FALSE
26;14,05494505;9,838461538;TRUE;FALSE
27;13,84615385;9,692307692;TRUE;FALSE
28;13,63736264;9,546153846;TRUE;FALSE
29;13,42857143;9,4;TRUE;FALSE
30;13,21978022;9,253846154;TRUE;FALSE
31;13,01098901;9,107692308;TRUE;FALSE
31;13,01098901;9,107692308;TRUE;FALSE
31;13,01098901;9,107692308;TRUE;FALSE
31;13,01098901;9,107692308;TRUE;FALSE
31;13,01098901;9,107692308;TRUE;FALSE
30,89795918;13,03229424;9,122605965;TRUE;FALSE
31,56408163;12,89321373;9,025249608;TRUE;FALSE
32,23020408;12,75413321;8,92789325;TRUE;FALSE
32,89632653;12,6150527;8,830536892;TRUE;FALSE
33,56244898;12,47597219;8,733180534;TRUE;FALSE
34,22857143;12,33689168;8,635824176;TRUE;FALSE
34,89469388;12,19781117;8,538467818;TRUE;FALSE
35,56081633;12,05873066;8,44111146;TRUE;FALSE
36,22693878;11,91965015;8,343755102;TRUE;FALSE
36,89306122;11,78056963;8,246398744;TRUE;FALSE
37,55918367;11,64148912;8,149042386;TRUE;FALSE
38,22530612;11,50240861;8,051686028;TRUE;FALSE
38,89142857;11,3633281;7,95432967;TRUE;FALSE
39,55755102;11,22424759;7,856973312;TRUE;FALSE
40,22367347;11,08516708;7,759616954;TRUE;FALSE
40,88979592;10,94608657;7,662260597;TRUE;FALSE
41,55591837;10,80700606;7,564904239;TRUE;FALSE
42,22204082;10,66792554;7,467547881;TRUE;FALSE
42,88816327;10,52884503;7,370191523;TRUE;FALSE
43,55428571;10,38976452;7,272835165;TRUE;FALSE
44,22040816;10,25068401;7,175478807;TRUE;FALSE
44,88653061;10,1116035;7,078122449;TRUE;FALSE
45,55265306;9,972522987;6,980766091;TRUE;FALSE
46,21877551;9,833442476;6,883409733;TRUE;FALSE
46,88489796;9,694361965;6,786053375;TRUE;FALSE
47,55102041;9,555281453;6,688697017;TRUE;FALSE
48,21714286;9,416200942;6,591340659;TRUE;FALSE
48,88326531;9,277120431;6,493984301;TRUE;FALSE
49,54938776;9,138039919;6,396627943;TRUE;FALSE
50,2155102;8,998959408;6,299271586;TRUE;FALSE
50,88163265;8,859878897;6,201915228;TRUE;FALSE
51,5477551;8,720798385;6,10455887;TRUE;FALSE
52,21387755;8,581717874;6,007202512;TRUE;FALSE
52,88;8,442637363;5,909846154;TRUE;FALSE
53,54612245;8,303556851;5,812489796;TRUE;FALSE
54,2122449;8,16447634;5,715133438;TRUE;FALSE
54,87836735;8,025395829;5,61777708;TRUE;FALSE
55,5444898;7,886315317;5,520420722;TRUE;FALSE
56,21061224;7,747234806;5,423064364;TRUE;FALSE
56,87673469;7,608154295;5,325708006;TRUE;FALSE
57,54285714;7,469073783;5,228351648;TRUE;FALSE
58,20897959;7,329993272;5,13099529;TRUE;FALSE
58,87510204;7,190912761;5,033638932;TRUE;FALSE
59,54122449;7,051832249;4,936282575;TRUE;FALSE
60,20734694;6,912751738;4,838926217;TRUE;FALSE
60,87346939;6,773671227;4,741569859;TRUE;FALSE
61,53959184;6,634590715;4,644213501;TRUE;FALSE
62,20571429;6,495510204;4,546857143;TRUE;FALSE
62,87183673;6,356429693;4,449500785;TRUE;FALSE
63,53795918;6,217349181;4,352144427;TRUE;FALSE
64,20408163;6,07826867;4,254788069;TRUE;FALSE
64,87020408;5,939188159;4,157431711;TRUE;FALSE
65,53632653;5,800107647;4,060075353;TRUE;FALSE
66,20244898;5,661027136;3,962718995;TRUE;FALSE
66,86857143;5,521946625;3,865362637;TRUE;FALSE
67,53469388;5,382866113;3,768006279;TRUE;FALSE
68,20081633;5,243785602;3,670649922;TRUE;FALSE
68,86693878;5,104705091;3,573293564;TRUE;FALSE
69,53306122;4,96562458;3,475937206;TRUE;FALSE
70,19918367;4,826544068;3,378580848;TRUE;FALSE
70,86530612;4,687463557;3,28122449;TRUE;FALSE
71,53142857;4,548383046;3,183868132;TRUE;FALSE
72,19755102;4,409302534;3,086511774;TRUE;FALSE
72,86367347;4,270222023;2,989155416;TRUE;FALSE
73,52979592;4,131141512;2,891799058;TRUE;FALSE
74,19591837;3,992061;2,7944427;TRUE;FALSE
74,86204082;3,852980489;2,697086342;TRUE;FALSE
75,52816327;3,713899978;2,599729984;TRUE;FALSE
76,19428571;3,574819466;2,502373626;TRUE;FALSE
76,86040816;3,435738955;2,405017268;TRUE;FALSE
